product,supplier,capacity
Product_0118,S2,1
Product_0118,S3,1
Product_0118,S4,1
Product_0125,S1,1
Product_0125,S2,1
Product_0125,S3,1
Product_0125,S4,1
Product_0130,S1,122
Product_0130,S2,80
Product_0130,S3,128
Product_0130,S4,121
Product_0131,S1,176
Product_0131,S2,262
Product_0131,S3,254
Product_0131,S4,276
Product_0140,S1,0
Product_0140,S2,0
Product_0140,S3,0
Product_0140,S4,0
Product_0143,S1,39
Product_0143,S2,41
Product_0143,S3,32
Product_0143,S4,39
Product_0145,S1,126
Product_0145,S2,144
Product_0145,S3,143
Product_0145,S4,121
Product_0146,S1,16345
Product_0146,S2,17705
Product_0146,S3,20987
Product_0146,S4,17824
Product_0150,S1,30
Product_0150,S2,21
Product_0150,S3,26
Product_0150,S4,19
Product_0151,S1,1
Product_0151,S2,1
Product_0151,S3,1
Product_0151,S4,1
Product_0153,S1,27
Product_0153,S2,23
Product_0153,S3,30
Product_0153,S4,25
Product_0154,S1,555
Product_0154,S2,381
Product_0154,S3,457
Product_0154,S4,547
Product_0155,S1,1
Product_0155,S2,1
Product_0155,S3,1
Product_0155,S4,1
Product_0158,S1,98
Product_0158,S2,92
Product_0158,S3,80
Product_0158,S4,73
Product_0159,S1,13
Product_0159,S2,15
Product_0159,S3,18
Product_0159,S4,17
Product_0162,S1,3299
Product_0162,S2,3989
Product_0162,S3,3888
Product_0162,S4,4067
Product_0166,S1,9
Product_0166,S2,9
Product_0166,S3,12
Product_0166,S4,11
Product_0171,S1,1
Product_0171,S2,1
Product_0171,S3,1
Product_0171,S4,1
Product_0172,S1,1
Product_0172,S2,1
Product_0172,S3,1
Product_0172,S4,1
Product_0178,S1,1
Product_0178,S2,1
Product_0178,S3,1
Product_0178,S4,1
Product_0179,S1,1
Product_0179,S2,1
Product_0179,S3,1
Product_0179,S4,1
Product_0200,S1,592
Product_0200,S2,812
Product_0200,S3,895
Product_0200,S4,784
Product_0202,S1,1335
Product_0202,S2,1688
Product_0202,S3,1562
Product_0202,S4,1875
Product_0204,S1,636
Product_0204,S2,668
Product_0204,S3,645
Product_0204,S4,746
Product_0206,S1,1
Product_0206,S2,1
Product_0206,S3,1
Product_0206,S4,1
Product_0208,S1,1
Product_0208,S2,1
Product_0208,S3,1
Product_0208,S4,1
Product_0209,S1,0
Product_0209,S2,0
Product_0209,S3,0
Product_0209,S4,0
Product_0211,S1,1
Product_0211,S2,1
Product_0211,S3,1
Product_0211,S4,1
Product_0213,S1,199
Product_0213,S2,188
Product_0213,S3,200
Product_0213,S4,180
Product_0214,S1,1
Product_0214,S2,1
Product_0214,S3,1
Product_0214,S4,1
Product_0215,S1,76
Product_0215,S2,76
Product_0215,S3,47
Product_0215,S4,73
Product_0217,S1,1
Product_0217,S2,1
Product_0217,S3,1
Product_0217,S4,1
Product_0219,S1,105
Product_0219,S2,131
Product_0219,S3,134
Product_0219,S4,91
Product_0221,S1,1
Product_0221,S2,1
Product_0221,S3,1
Product_0221,S4,1
Product_0224,S1,1
Product_0224,S2,1
Product_0224,S3,1
Product_0224,S4,1
Product_0225,S1,1
Product_0225,S2,1
Product_0225,S3,1
Product_0225,S4,1
Product_0226,S1,8381
Product_0226,S2,9010
Product_0226,S3,7720
Product_0226,S4,7618
Product_0227,S1,12
Product_0227,S2,10
Product_0227,S3,8
Product_0227,S4,11
Product_0228,S1,1
Product_0228,S2,1
Product_0228,S3,1
Product_0228,S4,1
Product_0229,S1,1
Product_0229,S2,1
Product_0229,S3,1
Product_0229,S4,1
Product_0231,S1,2
Product_0231,S2,2
Product_0231,S3,2
Product_0231,S4,2
Product_0250,S1,5
Product_0250,S2,8
Product_0250,S3,6
Product_0250,S4,6
Product_0261,S1,375
Product_0261,S2,319
Product_0261,S3,316
Product_0261,S4,314
Product_0287,S1,24
Product_0287,S2,26
Product_0287,S3,20
Product_0287,S4,20
Product_0288,S1,19
Product_0288,S2,16
Product_0288,S3,23
Product_0288,S4,23
Product_0301,S1,26
Product_0301,S2,24
Product_0301,S3,27
Product_0301,S4,19
Product_0304,S1,1
Product_0304,S2,1
Product_0304,S3,1
Product_0304,S4,1
Product_0308,S1,1
Product_0308,S2,1
Product_0308,S3,1
Product_0308,S4,1
Product_0321,S1,21701
Product_0321,S2,20828
Product_0321,S3,18875
Product_0321,S4,17258
Product_0325,S1,1
Product_0325,S2,1
Product_0325,S3,1
Product_0325,S4,1
Product_0333,S1,1
Product_0333,S2,1
Product_0333,S3,1
Product_0333,S4,1
Product_0337,S1,280
Product_0337,S2,237
Product_0337,S3,256
Product_0337,S4,264
Product_0342,S1,5
Product_0342,S2,4
Product_0342,S3,4
Product_0342,S4,4
Product_0343,S1,59
Product_0343,S2,39
Product_0343,S3,47
Product_0343,S4,56
Product_0349,S1,438
Product_0349,S2,405
Product_0349,S3,425
Product_0349,S4,379
Product_0352,S1,17
Product_0352,S2,22
Product_0352,S3,22
Product_0352,S4,16
Product_0353,S1,1
Product_0353,S2,1
Product_0353,S3,1
Product_0353,S4,1
Product_0354,S1,2
Product_0354,S2,2
Product_0354,S3,2
Product_0354,S4,2
Product_0360,S1,1
Product_0360,S2,1
Product_0360,S3,1
Product_0360,S4,1
Product_0366,S1,492765
Product_0366,S2,351078
Product_0366,S3,345152
Product_0366,S4,344725
Product_0368,S1,20177
Product_0368,S2,18698
Product_0368,S3,26172
Product_0368,S4,25643
Product_0371,S1,12
Product_0371,S2,12
Product_0371,S3,14
Product_0371,S4,16
Product_0372,S1,1
Product_0372,S2,1
Product_0372,S3,1
Product_0372,S4,1
Product_0374,S1,27265
Product_0374,S2,28518
Product_0374,S3,27010
Product_0374,S4,31125
Product_0376,S1,315846
Product_0376,S2,292557
Product_0376,S3,233838
Product_0376,S4,322556
Product_0379,S1,171799
Product_0379,S2,160549
Product_0379,S3,203610
Product_0379,S4,156761
Product_0381,S1,25330
Product_0381,S2,30510
Product_0381,S3,30618
Product_0381,S4,25486
Product_0383,S1,1
Product_0383,S2,1
Product_0383,S3,1
Product_0383,S4,1
Product_0384,S1,7986
Product_0384,S2,12497
Product_0384,S3,7578
Product_0384,S4,7720
Product_0385,S1,304
Product_0385,S2,318
Product_0385,S3,308
Product_0385,S4,279
Product_0387,S1,3208
Product_0387,S2,3814
Product_0387,S3,4068
Product_0387,S4,3430
Product_0388,S1,1
Product_0388,S2,1
Product_0388,S3,1
Product_0388,S4,1
Product_0390,S1,44436
Product_0390,S2,33352
Product_0390,S3,33208
Product_0390,S4,47944
Product_0391,S1,25
Product_0391,S2,29
Product_0391,S3,29
Product_0391,S4,26
Product_0392,S1,10246
Product_0392,S2,9143
Product_0392,S3,10006
Product_0392,S4,6782
Product_0398,S1,9326
Product_0398,S2,9867
Product_0398,S3,8311
Product_0398,S4,11087
Product_0401,S1,792
Product_0401,S2,1059
Product_0401,S3,923
Product_0401,S4,1170
Product_0403,S1,2
Product_0403,S2,2
Product_0403,S3,2
Product_0403,S4,2
Product_0404,S1,13
Product_0404,S2,14
Product_0404,S3,10
Product_0404,S4,12
Product_0405,S1,3
Product_0405,S2,3
Product_0405,S3,4
Product_0405,S4,4
Product_0411,S1,55001
Product_0411,S2,53347
Product_0411,S3,48986
Product_0411,S4,41552
Product_0412,S1,1
Product_0412,S2,1
Product_0412,S3,1
Product_0412,S4,1
Product_0432,S1,1
Product_0432,S2,1
Product_0432,S3,1
Product_0432,S4,1
Product_0434,S1,1
Product_0434,S2,1
Product_0434,S3,1
Product_0434,S4,1
Product_0435,S1,1
Product_0435,S2,1
Product_0435,S3,1
Product_0435,S4,1
Product_0437,S1,37
Product_0437,S2,26
Product_0437,S3,38
Product_0437,S4,28
Product_0438,S1,6
Product_0438,S2,5
Product_0438,S3,5
Product_0438,S4,5
Product_0439,S1,3
Product_0439,S2,3
Product_0439,S3,3
Product_0439,S4,3
Product_0440,S1,4
Product_0440,S2,3
Product_0440,S3,4
Product_0440,S4,4
Product_0441,S1,1
Product_0441,S2,1
Product_0441,S3,1
Product_0441,S4,1
Product_0443,S1,2
Product_0443,S2,2
Product_0443,S3,2
Product_0443,S4,2
Product_0444,S1,1
Product_0444,S2,1
Product_0444,S3,1
Product_0444,S4,1
Product_0445,S1,2
Product_0445,S2,2
Product_0445,S3,2
Product_0445,S4,2
Product_0453,S1,1
Product_0453,S2,1
Product_0453,S3,1
Product_0453,S4,1
Product_0454,S1,1
Product_0454,S2,1
Product_0454,S3,1
Product_0454,S4,1
Product_0455,S1,2
Product_0455,S2,2
Product_0455,S3,3
Product_0455,S4,2
Product_0458,S1,70
Product_0458,S2,76
Product_0458,S3,66
Product_0458,S4,70
Product_0460,S1,3
Product_0460,S2,3
Product_0460,S3,3
Product_0460,S4,3
Product_0463,S1,44
Product_0463,S2,45
Product_0463,S3,29
Product_0463,S4,43
Product_0464,S1,3
Product_0464,S2,3
Product_0464,S3,3
Product_0464,S4,3
Product_0470,S1,294235
Product_0470,S2,232779
Product_0470,S3,227056
Product_0470,S4,197036
Product_0471,S1,1
Product_0471,S2,1
Product_0471,S3,1
Product_0471,S4,1
Product_0476,S1,1
Product_0476,S2,1
Product_0476,S3,1
Product_0476,S4,1
Product_0480,S1,2
Product_0480,S2,2
Product_0480,S3,2
Product_0480,S4,2
Product_0486,S1,1
Product_0486,S2,1
Product_0486,S3,1
Product_0486,S4,1
Product_0487,S1,1
Product_0487,S2,1
Product_0487,S3,1
Product_0487,S4,1
Product_0491,S1,1
Product_0491,S2,1
Product_0491,S3,1
Product_0491,S4,1
Product_0495,S1,25
Product_0495,S2,30
Product_0495,S3,25
Product_0495,S4,30
Product_0496,S1,1
Product_0496,S2,1
Product_0496,S3,1
Product_0496,S4,1
Product_0503,S1,1
Product_0503,S2,1
Product_0503,S3,1
Product_0503,S4,1
Product_0505,S1,1
Product_0505,S2,1
Product_0505,S3,1
Product_0505,S4,1
Product_0508,S1,1
Product_0508,S2,1
Product_0508,S3,1
Product_0508,S4,1
Product_0511,S1,1
Product_0511,S2,1
Product_0511,S3,1
Product_0511,S4,1
Product_0512,S1,4913
Product_0512,S2,6215
Product_0512,S3,4742
Product_0512,S4,5524
Product_0514,S1,745
Product_0514,S2,594
Product_0514,S3,642
Product_0514,S4,738
Product_0515,S1,1
Product_0515,S2,1
Product_0515,S3,1
Product_0515,S4,1
Product_0516,S1,497
Product_0516,S2,498
Product_0516,S3,555
Product_0516,S4,475
Product_0517,S1,79
Product_0517,S2,86
Product_0517,S3,77
Product_0517,S4,87
Product_0518,S1,2
Product_0518,S2,2
Product_0518,S3,2
Product_0518,S4,2
Product_0519,S1,2
Product_0519,S2,2
Product_0519,S3,2
Product_0519,S4,2
Product_0520,S1,6
Product_0520,S2,7
Product_0520,S3,7
Product_0520,S4,6
Product_0521,S1,2
Product_0521,S2,2
Product_0521,S3,2
Product_0521,S4,2
Product_0522,S1,111
Product_0522,S2,83
Product_0522,S3,88
Product_0522,S4,94
Product_0523,S1,60
Product_0523,S2,48
Product_0523,S3,51
Product_0523,S4,57
Product_0524,S1,107
Product_0524,S2,137
Product_0524,S3,111
Product_0524,S4,138
Product_0525,S1,5
Product_0525,S2,4
Product_0525,S3,5
Product_0525,S4,4
Product_0526,S1,5
Product_0526,S2,4
Product_0526,S3,5
Product_0526,S4,4
Product_0527,S1,1
Product_0527,S2,1
Product_0527,S3,1
Product_0527,S4,1
Product_0528,S1,23
Product_0528,S2,27
Product_0528,S3,25
Product_0528,S4,25
Product_0530,S1,3
Product_0530,S2,2
Product_0530,S3,2
Product_0530,S4,3
Product_0531,S1,8
Product_0531,S2,6
Product_0531,S3,8
Product_0531,S4,8
Product_0532,S1,32
Product_0532,S2,21
Product_0532,S3,30
Product_0532,S4,21
Product_0533,S1,20
Product_0533,S2,15
Product_0533,S3,19
Product_0533,S4,18
Product_0534,S1,258
Product_0534,S2,353
Product_0534,S3,323
Product_0534,S4,283
Product_0535,S1,1097
Product_0535,S2,976
Product_0535,S3,934
Product_0535,S4,1086
Product_0536,S1,1
Product_0536,S2,1
Product_0536,S3,1
Product_0536,S4,1
Product_0537,S1,23
Product_0537,S2,21
Product_0537,S3,19
Product_0537,S4,19
Product_0538,S1,2
Product_0538,S2,2
Product_0538,S3,2
Product_0538,S4,2
Product_0539,S1,1
Product_0539,S2,1
Product_0539,S3,1
Product_0539,S4,1
Product_0541,S1,5
Product_0541,S2,5
Product_0541,S3,4
Product_0541,S4,5
Product_0542,S1,1
Product_0542,S2,1
Product_0542,S3,1
Product_0542,S4,1
Product_0543,S1,0
Product_0543,S2,0
Product_0543,S3,0
Product_0543,S4,0
Product_0544,S1,1
Product_0544,S2,1
Product_0544,S3,1
Product_0544,S4,1
Product_0549,S1,1
Product_0549,S2,1
Product_0549,S3,1
Product_0549,S4,1
Product_0551,S1,39182
Product_0551,S2,32260
Product_0551,S3,46881
Product_0551,S4,34972
Product_0552,S1,5826
Product_0552,S2,6206
Product_0552,S3,6363
Product_0552,S4,5089
Product_0553,S1,126
Product_0553,S2,131
Product_0553,S3,85
Product_0553,S4,131
Product_0554,S1,1
Product_0554,S2,1
Product_0554,S3,1
Product_0554,S4,1
Product_0556,S1,16
Product_0556,S2,20
Product_0556,S3,25
Product_0556,S4,18
Product_0557,S1,0
Product_0557,S2,0
Product_0557,S3,0
Product_0557,S4,0
Product_0558,S1,5139
Product_0558,S2,5631
Product_0558,S3,4900
Product_0558,S4,5036
Product_0560,S1,0
Product_0560,S2,0
Product_0560,S3,0
Product_0560,S4,0
Product_0561,S1,88
Product_0561,S2,56
Product_0561,S3,57
Product_0561,S4,74
Product_0562,S1,1
Product_0562,S2,1
Product_0562,S3,1
Product_0562,S4,1
Product_0563,S1,6
Product_0563,S2,5
Product_0563,S3,5
Product_0563,S4,5
Product_0566,S1,1274
Product_0566,S2,1625
Product_0566,S3,1337
Product_0566,S4,1780
Product_0569,S1,47
Product_0569,S2,43
Product_0569,S3,38
Product_0569,S4,47
Product_0570,S1,3557
Product_0570,S2,2647
Product_0570,S3,3345
Product_0570,S4,2584
Product_0571,S1,2
Product_0571,S2,2
Product_0571,S3,2
Product_0571,S4,2
Product_0572,S1,1
Product_0572,S2,1
Product_0572,S3,1
Product_0572,S4,1
Product_0573,S1,11
Product_0573,S2,10
Product_0573,S3,11
Product_0573,S4,9
Product_0574,S1,2
Product_0574,S2,2
Product_0574,S3,2
Product_0574,S4,2
Product_0575,S1,12
Product_0575,S2,15
Product_0575,S3,13
Product_0575,S4,19
Product_0576,S1,1
Product_0576,S2,1
Product_0576,S3,1
Product_0576,S4,1
Product_0577,S1,1
Product_0577,S2,1
Product_0577,S3,1
Product_0577,S4,1
Product_0578,S1,1
Product_0578,S2,1
Product_0578,S3,1
Product_0578,S4,1
Product_0579,S1,5
Product_0579,S2,5
Product_0579,S3,5
Product_0579,S4,6
Product_0580,S1,1
Product_0580,S2,1
Product_0580,S3,1
Product_0580,S4,1
Product_0583,S1,1
Product_0583,S2,1
Product_0583,S3,1
Product_0583,S4,1
Product_0586,S1,1
Product_0586,S2,1
Product_0586,S3,1
Product_0586,S4,1
Product_0587,S1,5
Product_0587,S2,5
Product_0587,S3,4
Product_0587,S4,4
Product_0588,S1,40
Product_0588,S2,50
Product_0588,S3,44
Product_0588,S4,54
Product_0589,S1,78
Product_0589,S2,75
Product_0589,S3,82
Product_0589,S4,87
Product_0591,S1,1
Product_0591,S2,1
Product_0591,S3,1
Product_0591,S4,1
Product_0592,S1,1
Product_0592,S2,1
Product_0592,S3,1
Product_0592,S4,1
Product_0593,S1,1080
Product_0593,S2,919
Product_0593,S3,786
Product_0593,S4,924
Product_0595,S1,1
Product_0595,S2,1
Product_0595,S3,1
Product_0595,S4,1
Product_0608,S1,89
Product_0608,S2,92
Product_0608,S3,111
Product_0608,S4,88
Product_0609,S1,1
Product_0609,S2,1
Product_0609,S3,1
Product_0609,S4,1
Product_0613,S1,55
Product_0613,S2,81
Product_0613,S3,86
Product_0613,S4,57
Product_0614,S1,12
Product_0614,S2,12
Product_0614,S3,11
Product_0614,S4,10
Product_0620,S1,203
Product_0620,S2,149
Product_0620,S3,204
Product_0620,S4,191
Product_0621,S1,9
Product_0621,S2,8
Product_0621,S3,6
Product_0621,S4,8
Product_0627,S1,1
Product_0627,S2,1
Product_0627,S3,1
Product_0627,S4,1
Product_0639,S1,32
Product_0639,S2,50
Product_0639,S3,43
Product_0639,S4,36
Product_0642,S1,81
Product_0642,S2,71
Product_0642,S3,100
Product_0642,S4,86
Product_0643,S1,2
Product_0643,S2,2
Product_0643,S3,2
Product_0643,S4,2
Product_0645,S1,11
Product_0645,S2,10
Product_0645,S3,8
Product_0645,S4,8
Product_0664,S1,515
Product_0664,S2,449
Product_0664,S3,475
Product_0664,S4,709
Product_0672,S1,7
Product_0672,S2,10
Product_0672,S3,8
Product_0672,S4,8
Product_0677,S1,192
Product_0677,S2,190
Product_0677,S3,241
Product_0677,S4,206
Product_0685,S1,621
Product_0685,S2,480
Product_0685,S3,520
Product_0685,S4,448
Product_0809,S1,341
Product_0809,S2,255
Product_0809,S3,237
Product_0809,S4,348
Product_0824,S1,52
Product_0824,S2,54
Product_0824,S3,60
Product_0824,S4,57
Product_0869,S1,1
Product_0869,S2,1
Product_0869,S3,1
Product_0869,S4,1
Product_0897,S1,258740
Product_0897,S2,307521
Product_0897,S3,300370
Product_0897,S4,315969
Product_0898,S1,4323
Product_0898,S2,3021
Product_0898,S3,4011
Product_0898,S4,3948
Product_0904,S1,1
Product_0904,S2,1
Product_0904,S3,1
Product_0904,S4,1
Product_0905,S1,2531
Product_0905,S2,2752
Product_0905,S3,3242
Product_0905,S4,2293
Product_0906,S1,1
Product_0906,S2,1
Product_0906,S3,1
Product_0906,S4,1
Product_0909,S1,2273
Product_0909,S2,2673
Product_0909,S3,2862
Product_0909,S4,2105
Product_0910,S1,2
Product_0910,S2,2
Product_0910,S3,2
Product_0910,S4,2
Product_0911,S1,0
Product_0911,S2,0
Product_0911,S3,0
Product_0911,S4,0
Product_0912,S1,185
Product_0912,S2,141
Product_0912,S3,160
Product_0912,S4,138
Product_0913,S1,390
Product_0913,S2,460
Product_0913,S3,532
Product_0913,S4,525
Product_0914,S1,228
Product_0914,S2,280
Product_0914,S3,290
Product_0914,S4,251
Product_0915,S1,64
Product_0915,S2,60
Product_0915,S3,88
Product_0915,S4,70
Product_0916,S1,79
Product_0916,S2,120
Product_0916,S3,77
Product_0916,S4,83
Product_0917,S1,533
Product_0917,S2,421
Product_0917,S3,538
Product_0917,S4,511
Product_0918,S1,109
Product_0918,S2,80
Product_0918,S3,101
Product_0918,S4,80
Product_0919,S1,30
Product_0919,S2,24
Product_0919,S3,21
Product_0919,S4,32
Product_0920,S1,113
Product_0920,S2,115
Product_0920,S3,130
Product_0920,S4,156
Product_0921,S1,893
Product_0921,S2,923
Product_0921,S3,898
Product_0921,S4,897
Product_0922,S1,1
Product_0922,S2,1
Product_0922,S3,1
Product_0922,S4,1
Product_0923,S1,46
Product_0923,S2,56
Product_0923,S3,54
Product_0923,S4,37
Product_0924,S1,1
Product_0924,S2,1
Product_0924,S3,1
Product_0924,S4,1
Product_0925,S1,4
Product_0925,S2,4
Product_0925,S3,3
Product_0925,S4,4
Product_0926,S1,7
Product_0926,S2,6
Product_0926,S3,5
Product_0926,S4,6
Product_0927,S1,3
Product_0927,S2,3
Product_0927,S3,3
Product_0927,S4,3
Product_0935,S1,0
Product_0935,S2,0
Product_0935,S3,0
Product_0935,S4,0
Product_0936,S1,1789
Product_0936,S2,1755
Product_0936,S3,2287
Product_0936,S4,1662
Product_0938,S1,1
Product_0938,S2,1
Product_0938,S3,1
Product_0938,S4,1
Product_0945,S1,1
Product_0945,S2,1
Product_0945,S3,1
Product_0945,S4,1
Product_0948,S1,0
Product_0948,S2,0
Product_0948,S3,0
Product_0948,S4,0
Product_0958,S1,32
Product_0958,S2,31
Product_0958,S3,30
Product_0958,S4,35
Product_0965,S1,1
Product_0965,S2,1
Product_0965,S3,1
Product_0965,S4,1
Product_0966,S1,0
Product_0966,S2,0
Product_0966,S3,0
Product_0966,S4,0
Product_0973,S1,1
Product_0973,S2,1
Product_0973,S3,1
Product_0973,S4,1
Product_0975,S1,0
Product_0975,S2,0
Product_0975,S3,0
Product_0975,S4,0
Product_0979,S1,18156
Product_0979,S2,15733
Product_0979,S3,12015
Product_0979,S4,12444
Product_0980,S1,5808
Product_0980,S2,5975
Product_0980,S3,5366
Product_0980,S4,5333
Product_0984,S1,1
Product_0984,S2,1
Product_0984,S3,1
Product_0984,S4,1
Product_0996,S1,4215
Product_0996,S2,5843
Product_0996,S3,5229
Product_0996,S4,4970
Product_0998,S1,69843
Product_0998,S2,56478
Product_0998,S3,72424
Product_0998,S4,72550
Product_1000,S1,28
Product_1000,S2,23
Product_1000,S3,36
Product_1000,S4,31
Product_1001,S1,8
Product_1001,S2,8
Product_1001,S3,7
Product_1001,S4,10
Product_1004,S1,0
Product_1004,S2,0
Product_1004,S3,0
Product_1004,S4,0
Product_1005,S1,3173
Product_1005,S2,2631
Product_1005,S3,4239
Product_1005,S4,3894
Product_1007,S1,100
Product_1007,S2,69
Product_1007,S3,88
Product_1007,S4,64
Product_1008,S1,13230
Product_1008,S2,16020
Product_1008,S3,13289
Product_1008,S4,16673
Product_1016,S1,4588
Product_1016,S2,4826
Product_1016,S3,6468
Product_1016,S4,5776
Product_1025,S1,1
